"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"95275","1298011","NEXT GENERATION CHILD DEVELOPMENT CENTER"," ","1231 GILMORE LN","","LOUISVILLE","KY","40213","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1769000","-85.7101000","2017-06-21 00:00:00","98","A","NEXTGENERATIONCHILDDEVELOPMENTCENTER",""
"95275","1346356","NEXT GENERATION CHILD DEVELOPMENT CENTER"," ","1231 GILMORE LN","","LOUISVILLE","KY","40213","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1769000","-85.7101000","2017-12-20 00:00:00","98","A","NEXTGENERATIONCHILDDEVELOPMENTCENTER",""
"95291","1293490","KY KINGDOM TWISTED PRETZELS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","96","A","KYKINGDOMTWISTEDPRETZELS",""
"95291","1308464","KY KINGDOM TWISTED PRETZELS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","97","A","KYKINGDOMTWISTEDPRETZELS",""
"95292","1293496","KY KINGDOM JUNIOR'S"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","100","A","KYKINGDOMJUNIORS",""
"95292","1308466","KY KINGDOM JUNIOR'S"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","98","A","KYKINGDOMJUNIORS",""
"95293","1293491","KY KINGDOM CASA MIA"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","98","A","KYKINGDOMCASAMIA",""
"95293","1308558","KY KINGDOM CASA MIA"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","100","A","KYKINGDOMCASAMIA",""
"95294","1293493","KY KINGDOM AUNT B'S / KING LOUIE'S"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","100","A","KYKINGDOMAUNTBSKINGLOUIES",""
"95294","1308556","KY KINGDOM AUNT B'S / KING LOUIE'S"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","100","A","KYKINGDOMAUNTBSKINGLOUIES",""
"95295","1293506","KY KINGDOM CLOCK TOWER"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","98","A","KYKINGDOMCLOCKTOWER",""
"95295","1308436","KY KINGDOM CLOCK TOWER"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","100","A","KYKINGDOMCLOCKTOWER",""
"95296","1293489","KY KINGDOM CACTUS JACKS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","96","A","KYKINGDOMCACTUSJACKS",""
"95296","1308465","KY KINGDOM CACTUS JACKS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","100","A","KYKINGDOMCACTUSJACKS",""
"95298","1293500","KY KINGDOM TOUCAN'S BEACHSIDE GRILL"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","99","A","KYKINGDOMTOUCANSBEACHSIDEGRILL",""
"95298","1308440","KY KINGDOM TOUCAN'S BEACHSIDE GRILL"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","99","A","KYKINGDOMTOUCANSBEACHSIDEGRILL",""
"95300","1293492","KY KINGDOM TRIPLE TREATS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","98","A","KYKINGDOMTRIPLETREATS",""
"95300","1308561","KY KINGDOM TRIPLE TREATS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","98","A","KYKINGDOMTRIPLETREATS",""
"95301","1303571","FDKY BBQ"," ","9606 TAYLORSVILLE RD.","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2047000","-85.5787000","2017-07-10 00:00:00","99","A","FDKYBBQ",""
"95301","1350284","FDKY BBQ"," ","9606 TAYLORSVILLE RD.","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2047000","-85.5787000","2018-01-10 00:00:00","98","A","FDKYBBQ",""
"95310","1281654","CHILLBURGER"," ","10700 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","38.0989000","-85.8724000","2017-04-26 00:00:00","100","A","CHILLBURGER",""
"95316","1293502","KY KINGDOM PIZZERIA VILLAGIO"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-86.0545000","2017-06-06 00:00:00","98","A","KYKINGDOMPIZZERIAVILLAGIO",""
"95316","1308439","KY KINGDOM PIZZERIA VILLAGIO"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-86.0545000","2017-07-28 00:00:00","100","A","KYKINGDOMPIZZERIAVILLAGIO",""
"95317","1293498","KY KINGDOM HURRICANE HATTIES"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.5450000","2017-06-06 00:00:00","99","A","KYKINGDOMHURRICANEHATTIES",""
"95317","1308467","KY KINGDOM HURRICANE HATTIES"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.5450000","2017-07-28 00:00:00","97","A","KYKINGDOMHURRICANEHATTIES",""
"95319","1293499","KY KINGDOM FOOD COURT"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-06-06 00:00:00","100","A","KYKINGDOMFOODCOURT",""
"95319","1308560","KY KINGDOM FOOD COURT"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-85.7407000","2017-07-28 00:00:00","98","A","KYKINGDOMFOODCOURT",""
"95326","1293487","KY KINGDOM DIPPIN DOTS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-86.7407000","2017-06-06 00:00:00","97","A","KYKINGDOMDIPPINDOTS",""
"95326","1308557","KY KINGDOM DIPPIN DOTS"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2003000","-86.7407000","2017-07-28 00:00:00","100","A","KYKINGDOMDIPPINDOTS",""
"95342","1291795","RUCKRIEGEL FIELD BASEBALL"," ","10707 OLD TAYLORSVILLE RD","","LOUISVILLE","KY","40299","STATIONARY RESTRICTED CONCESSON","38.1887000","-85.5535000","2017-06-01 00:00:00","95","A","RUCKRIEGELFIELDBASEBALL",""
"95348","1318057","BAR CODE 1758"," ","1758 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2569000","-85.7169000","2017-08-24 00:00:00","92","A","BARCODE",""
"95357","1320797","NIKKO ENTERPRISE CORP."," ","200 N. HURSTBOURNE PKWY.","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2497000","-85.5801000","2017-09-13 00:00:00","98","A","NIKKOENTERPRISECORP",""
"95358","1293760","FUN FOOD KITCHEN & DELI"," ","4104 MURPHY LN","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3039000","-85.5339000","2017-06-07 00:00:00","96","A","FUNFOODKITCHENDELI",""
"95358","1343529","FUN FOOD KITCHEN & DELI"," ","4104 MURPHY LN","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3039000","-85.5339000","2017-12-11 00:00:00","95","A","FUNFOODKITCHENDELI",""
"95370","1284261","BOO BOO SMOKE SHACK"," ","MOBILE UNIT","","LOUISVILLE","KY","40202","SELF-CONTAINED MOBILE FOOD UNITS","38.2526647","-85.7584557","2017-05-02 00:00:00","98","A","BOOBOOSMOKESHACK",""
"95370","1293288","BOO BOO SMOKE SHACK"," ","MOBILE UNIT","","LOUISVILLE","KY","40202","SELF-CONTAINED MOBILE FOOD UNITS","38.2526647","-85.7584557","2017-06-03 00:00:00","100","","BOOBOOSMOKESHACK",""
"95370","1353023","BOO BOO SMOKE SHACK"," ","MOBILE UNIT","","LOUISVILLE","KY","40202","SELF-CONTAINED MOBILE FOOD UNITS","38.2526647","-85.7584557","2018-01-24 00:00:00","95","C","BOOBOOSMOKESHACK",""
"95370","1354462","BOO BOO SMOKE SHACK"," ","MOBILE UNIT","","LOUISVILLE","KY","40202","SELF-CONTAINED MOBILE FOOD UNITS","38.2526647","-85.7584557","2018-01-31 00:00:00","100","A","BOOBOOSMOKESHACK",""
"95429","1305935","BLAZE PIZZA"," ","4600 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2500000","-85.6307000","2017-07-19 00:00:00","100","A","BLAZEPIZZA",""
"95429","1353368","BLAZE PIZZA"," ","4600 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2500000","-85.6307000","2018-01-26 00:00:00","100","A","BLAZEPIZZA",""
"95463","1309401","HOLIDAY INN LOUISVILLE EAST"," ","1325 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2245000","-85.5759000","2017-08-01 00:00:00","92","C","HOLIDAYINNLOUISVILLEEAST",""
"95463","1311570","HOLIDAY INN LOUISVILLE EAST"," ","1325 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2245000","-85.5759000","2017-08-08 00:00:00","100","A","HOLIDAYINNLOUISVILLEEAST",""
"95463","1355895","HOLIDAY INN LOUISVILLE EAST"," ","1325 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2245000","-85.5759000","2018-02-05 00:00:00","96","A","HOLIDAYINNLOUISVILLEEAST",""
"95482","1294941","CHURCH LADY CHEESES"," ","MOBILE RETAIL","","LOUISVILLE","KY","40202","MOBILE RETAIL UNIT",".0000000",".0000000","2017-05-13 00:00:00","100","","CHURCHLADYCHEESES",""
"95489","1273419","WINGSTOP"," ","2007 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2174000","-85.5871000","2017-02-23 00:00:00","95","A","WINGSTOP",""
"95489","1310623","WINGSTOP"," ","2007 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2174000","-85.5871000","2017-08-04 00:00:00","97","A","WINGSTOP",""
"95492","1290202","SOUTH PARK SHARKS"," ","915 S PARK RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1068000","-85.7245000","2017-05-26 00:00:00","97","A","SOUTHPARKSHARKS",""
"95492","1337677","SOUTH PARK SHARKS"," ","915 S PARK RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1068000","-85.7245000","2017-11-15 00:00:00","96","A","SOUTHPARKSHARKS",""
"95493","1267010","O&S ASIAN MARKET"," ","1800 BERRY BLVD","","LOUISVILLE","KY","40215","PRE-PACKAGED RETAIL","38.1963000","-85.7961000","2017-02-20 00:00:00","89","","OSASIANMARKET",""
"95493","1356905","O&S ASIAN MARKET"," ","1800 BERRY BLVD","","LOUISVILLE","KY","40215","PRE-PACKAGED RETAIL","38.1963000","-85.7961000","2018-02-07 00:00:00","99","","OSASIANMARKET",""
"95494","1269486","41ST ST FAMILY CARE CENTER"," ","132 S 41ST ST","","LOUISVILLE","KY","40212","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2637000","-85.8160000","2017-03-02 00:00:00","100","A","STSTFAMILYCARECENTER",""
"95494","1312983","41ST ST FAMILY CARE CENTER"," ","132 S 41ST ST","","LOUISVILLE","KY","40212","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2637000","-85.8160000","2017-08-14 00:00:00","100","A","STSTFAMILYCARECENTER",""
"95494","1356443","41ST ST FAMILY CARE CENTER"," ","132 S 41ST ST","","LOUISVILLE","KY","40212","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2637000","-85.8160000","2018-02-06 00:00:00","100","A","STSTFAMILYCARECENTER",""
"95526","1298084","KRISPY KRUNCHY CHICKEN"," ","1610 DIXIE HWY","","LOUISVILLE","KY","40210","FOOD SERVICE","38.2271000","-85.7913000","2017-06-21 00:00:00","95","A","KRISPYKRUNCHYCHICKEN",""
"95526","1343887","KRISPY KRUNCHY CHICKEN"," ","1610 DIXIE HWY","","LOUISVILLE","KY","40210","FOOD SERVICE","38.2271000","-85.7913000","2017-12-08 00:00:00","99","A","KRISPYKRUNCHYCHICKEN",""
"95527","1285021","ACLC CATERING SERVICES LLC/AMAZING CHILDCARE"," ","517 W BRECKINRIDGE ST","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2424000","-85.7616000","2017-05-08 00:00:00","98","A","ACLCCATERINGSERVICESLLCAMAZINGCHILDCARE",""
"95527","1328239","ACLC CATERING SERVICES LLC/AMAZING CHILDCARE"," ","517 W BRECKINRIDGE ST","","LOUISVILLE","KY","40203","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2424000","-85.7616000","2017-10-11 00:00:00","97","A","ACLCCATERINGSERVICESLLCAMAZINGCHILDCARE",""
"95547","1305476","ST. MARY'S CENTER INC"," ","14207 AIKEN RD","","LOUISVILLE","KY","40245","FOOD SERVICE","38.2631000","-85.4907000","2017-07-18 00:00:00","100","A","STMARYSCENTERINC",""
"95547","1352760","ST. MARY'S CENTER INC"," ","14207 AIKEN RD","","LOUISVILLE","KY","40245","FOOD SERVICE","38.2631000","-85.4907000","2018-01-23 00:00:00","98","A","STMARYSCENTERINC",""
"95549","1270359","OLMSTED"," ","3701 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2540000","-85.6623000","2017-03-07 00:00:00","95","A","OLMSTED",""
"95549","1333694","OLMSTED"," ","3701 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2540000","-85.6623000","2017-11-01 00:00:00","100","A","OLMSTED",""
"95574","1308036","VENDORS VILLAGE"," ","10713 DIXIE HWY","","LOUISVILLE","KY","40272","PRE-PACKAGED RETAIL","38.9810000","-85.8724000","2017-07-27 00:00:00","96","","VENDORSVILLAGE",""
"95582","1284890","MELLWOOD VALERO"," ","1500 MELLWOOD AVE","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2554000","-85.7217000","2017-05-08 00:00:00","98","A","MELLWOODVALERO",""
"95582","1285446","MELLWOOD VALERO"," ","1500 MELLWOOD AVE","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2554000","-85.7217000","2017-05-08 00:00:00","100","A","MELLWOODVALERO",""
"95582","1337949","MELLWOOD VALERO"," ","1500 MELLWOOD AVE","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2554000","-85.7217000","2017-11-16 00:00:00","98","A","MELLWOODVALERO",""
"95582","1337950","MELLWOOD VALERO"," ","1500 MELLWOOD AVE","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2554000","-85.7217000","2017-11-16 00:00:00","99","","MELLWOODVALERO",""
"95590","1292765","JIMMY JOHN'S"," ","10520 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2950000","-85.5564000","2017-06-02 00:00:00","99","A","JIMMYJOHNS",""
"95590","1336118","JIMMY JOHN'S"," ","10520 WESTPORT RD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2950000","-85.5564000","2017-11-10 00:00:00","98","A","JIMMYJOHNS",""
"95591","1271175","EGGS OVER FRANKFORT"," ","2712 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2543000","-85.6933000","2017-03-10 00:00:00","93","A","EGGSOVERFRANKFORT",""
"95591","1341834","EGGS OVER FRANKFORT"," ","2712 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2543000","-85.6933000","2017-12-05 00:00:00","100","A","EGGSOVERFRANKFORT",""
"95617","1267081","BURGER KING #885"," ","4030 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2520000","-85.6496000","2017-02-13 00:00:00","100","A","BURGERKING",""
"95617","1330792","BURGER KING #885"," ","4030 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2520000","-85.6496000","2017-10-20 00:00:00","92","A","BURGERKING",""
"95617","1355388","BURGER KING #885"," ","4030 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2520000","-85.6496000","2018-02-02 00:00:00","98","A","BURGERKING",""
"95619","1311604","MAPCO MART"," ","10642 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.9950000","-85.8722000","2017-08-08 00:00:00","88","C","MAPCOMART",""
"95619","1311605","MAPCO MART"," ","10642 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.9950000","-85.8722000","2017-08-08 00:00:00","90","C","MAPCOMART",""
"95619","1317247","MAPCO MART"," ","10642 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.9950000","-85.8722000","2017-08-15 00:00:00","96","A","MAPCOMART",""
"95619","1317250","MAPCO MART"," ","10642 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.9950000","-85.8722000","2017-08-15 00:00:00","98","A","MAPCOMART",""
"95619","1354216","MAPCO MART"," ","10642 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.9950000","-85.8722000","2018-01-30 00:00:00","96","A","MAPCOMART",""
"95619","1354217","MAPCO MART"," ","10642 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.9950000","-85.8722000","2018-01-30 00:00:00","99","","MAPCOMART",""
"95628","1311564","NANCY'S CERAMICS BOOTH 372 & 2272"," ","7100 PRESTON HWY","","LOUISVILLE","KY","40219","PRE-PACKAGED RETAIL","38.1490000","-85.6940000","2017-08-08 00:00:00","99","","NANCYSCERAMICSBOOTH",""
"95650","1307726","LAUGHTER AND LULLABIES CHILD CARE"," ","5313 HAMES TRACE","","LOUISVILLE","KY","40291","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1654000","-85.6049000","2017-07-26 00:00:00","100","A","LAUGHTERANDLULLABIESCHILDCARE",""
"95650","1350213","LAUGHTER AND LULLABIES CHILD CARE"," ","5313 HAMES TRACE","","LOUISVILLE","KY","40291","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1654000","-85.6049000","2018-01-03 00:00:00","100","A","LAUGHTERANDLULLABIESCHILDCARE",""
"95651","1298752","RECOVERY ZONE"," ","708 W MAGAZINE ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2482000","-85.7632000","2017-06-22 00:00:00","98","A","RECOVERYZONE",""
"95651","1344641","RECOVERY ZONE"," ","708 W MAGAZINE ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2482000","-85.7632000","2017-12-13 00:00:00","100","A","RECOVERYZONE",""
"95707","1267167","LITTLE INDIA CAFE"," ","2956 RICHLAND AVE.","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2209000","-85.6264000","2017-02-21 00:00:00","97","A","LITTLEINDIACAFE",""
"95707","1317742","LITTLE INDIA CAFE"," ","2956 RICHLAND AVE.","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2209000","-85.6264000","2017-08-31 00:00:00","98","A","LITTLEINDIACAFE",""
"95710","1327268","PANERA BREAD"," ","4024 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2523000","-85.6508000","2017-10-09 00:00:00","100","A","PANERABREAD",""
"95710","1356459","PANERA BREAD"," ","4024 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2523000","-85.6508000","2018-02-06 00:00:00","100","A","PANERABREAD",""
"95712","1284383","SKATE ODYSSEY LLC"," ","7846 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1372000","-85.8434000","2017-05-05 00:00:00","100","A","SKATEODYSSEYLLC",""
"95712","1345122","SKATE ODYSSEY LLC"," ","7846 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1372000","-85.8434000","2017-12-15 00:00:00","100","A","SKATEODYSSEYLLC",""
"95790","1269007","RED LOBSTER"," ","4639 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6771000","2017-03-01 00:00:00","82","C","REDLOBSTER",""
"95790","1270338","RED LOBSTER"," ","4639 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6771000","2017-03-07 00:00:00","97","A","REDLOBSTER",""
"95790","1309902","RED LOBSTER"," ","4639 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6771000","2017-08-02 00:00:00","95","A","REDLOBSTER",""
"95790","1345064","RED LOBSTER"," ","4639 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6771000","2017-12-15 00:00:00","96","A","REDLOBSTER",""
"95800","1272924","CHINA CHEF"," ","7813 BEULAH CHURCH RD","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1357000","-85.6128000","2017-03-17 00:00:00","94","A","CHINACHEF",""
"95802","1286920","1ST STEP ACADEMY"," ","3930 CANE RUN RD","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2114000","-85.8222000","2017-05-15 00:00:00","96","A","STSTEPACADEMY",""
"95802","1336042","1ST STEP ACADEMY"," ","3930 CANE RUN RD","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2114000","-85.8222000","2017-11-09 00:00:00","100","A","STSTEPACADEMY",""
"95803","1296296","DIXIE KIDS ACADEMY"," ","1359 DIXIE HWY","","LOUISVILLE","KY","40210","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2331000","-85.7882000","2017-06-15 00:00:00","99","A","DIXIEKIDSACADEMY",""
"95803","1341477","DIXIE KIDS ACADEMY"," ","1359 DIXIE HWY","","LOUISVILLE","KY","40210","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2331000","-85.7882000","2017-12-04 00:00:00","97","A","DIXIEKIDSACADEMY",""
"95804","1276587","VILLE TACO"," ","3922 WESTPORT RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2535000","-85.6546000","2017-03-17 00:00:00","100","B","VILLETACO",""
"95804","1288472","VILLE TACO"," ","3922 WESTPORT RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2535000","-85.6546000","2017-05-18 00:00:00","97","A","VILLETACO",""
"95804","1310749","VILLE TACO"," ","3922 WESTPORT RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2535000","-85.6546000","2017-07-27 00:00:00","100","","VILLETACO",""
"95805","1290557","CHIPOTLE MEXICAN GRILL"," ","1075 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2390000","-85.7213000","2017-05-23 00:00:00","96","A","CHIPOTLEMEXICANGRILL",""
"95805","1337048","CHIPOTLE MEXICAN GRILL"," ","1075 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2390000","-85.7213000","2017-11-14 00:00:00","95","A","CHIPOTLEMEXICANGRILL",""
"95806","1268010","SMOKEHOUSE BBQ"," ","5414 BARDSTOWN RD.","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1660000","-85.6016000","2017-02-24 00:00:00","97","A","SMOKEHOUSEBBQ",""
"95808","1280193","TIME & SPACE"," ","1279 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2360000","-85.7159000","2017-04-20 00:00:00","100","A","TIMESPACE",""
"95808","1336561","TIME & SPACE"," ","1279 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2360000","-85.7159000","2017-11-09 00:00:00","100","A","TIMESPACE",""
"95809","1301364","IMPELLIZZERI'S"," ","4933 OLD BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2673000","-85.6607000","2017-06-30 00:00:00","97","A","IMPELLIZZERIS",""
"95809","1342902","IMPELLIZZERI'S"," ","4933 OLD BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2673000","-85.6607000","2017-12-07 00:00:00","97","A","IMPELLIZZERIS",""
"95822","1269041","PEANUT BUTTER & JELLY KINDER COLLEGE"," ","2730 DUMESNIL ST","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2366000","-85.8000000","2017-03-01 00:00:00","99","A","PEANUTBUTTERJELLYKINDERCOLLEGE",""
"95822","1311592","PEANUT BUTTER & JELLY KINDER COLLEGE"," ","2730 DUMESNIL ST","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2366000","-85.8000000","2017-08-08 00:00:00","96","A","PEANUTBUTTERJELLYKINDERCOLLEGE",""
"95822","1353231","PEANUT BUTTER & JELLY KINDER COLLEGE"," ","2730 DUMESNIL ST","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2366000","-85.8000000","2018-01-25 00:00:00","98","A","PEANUTBUTTERJELLYKINDERCOLLEGE",""
"95833","1316651","LOUVINO"," ","1606 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2305000","-85.7047000","2017-08-24 00:00:00","100","A","LOUVINO",""
"95834","1272633","THORNTONS #161"," ","7515 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2498000","-85.6138000","2017-03-16 00:00:00","100","A","THORNTONS",""
"95834","1272634","THORNTONS #161"," ","7515 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2498000","-85.6138000","2017-03-16 00:00:00","98","","THORNTONS",""
"95834","1324033","THORNTONS #161"," ","7515 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2498000","-85.6138000","2017-09-26 00:00:00","100","A","THORNTONS",""
"95834","1324035","THORNTONS #161"," ","7515 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2498000","-85.6138000","2017-09-26 00:00:00","100","A","THORNTONS",""
"95839","1277312","KRIBS 2 KIDS FAIRDALE ACADEMY"," ","8104 TOLLS LN","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1320000","-85.7567000","2017-04-07 00:00:00","99","A","KRIBSKIDSFAIRDALEACADEMY",""
