business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
86902,"32 DEGREES A YOGURT BAR",4005 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,38.3071588000,-85.5770282000,(502) 423-0371
86674,"4 KINGS CAFE",4642 JENNINGS LN,LOUISVILLE,KY,40218,38.1887190000,-85.6870020000,(502) 968-2930
86677,"CARDS CLUB FS3",2800 S FLOYD ST,LOUISVILLE,KY,40209,38.2055170000,-85.7567210000,(502) 852-3585
86684,"CARDS CLUB FS1",2800 S FLOYD ST,LOUISVILLE,KY,40209,38.2055170000,-85.7567210000,(502) 852-3585
86689,"KAYROUZ CAFE",3801 WILLIS AVENUE,LOUISVILLE,KY,40207,38.2505000000,-85.6560000000,(502) 896-2630
84971,"SUBWAY",1021 DUPONT CIRCLE,LOUISVILLE,KY,40220,38.2335306000,-85.6352823000,(502) 897-7498
85038,"TAJ PALACE",2929 GOOSE CREEK RD,LOUISVILLE,KY,40241,38.2881050000,-85.5791319000,(502) 423-9692
84839,"COMMUNITY TRANSITIONAL SERVICES",1407 W. JEFFERSON STREET,LOUISVILLE,KY,40203,38.2563800000,-85.7742340000,(502) 855-6500
84843,"COMFY COW",1301 HERR LN,LOUISVILLE,KY,40222,38.2674921000,-85.6132072000,(502) 425-4979
84844,"HOTEL LOUISVILLE",120 W BROADWAY,LOUISVILLE,KY,40202,38.2451030000,-85.7543720000,(502) 345-6100
85172,"HOME RUN BURGERS #3",12949 SHELBYVILLE RD,LOUISVILLE,KY,40245,38.2445949000,-85.5115250000,(502) 384-4737
84757,"COCINA DE MAMA KITCHEN",520 S 4TH ST,LOUISVILLE,KY,40202,38.2505490000,-85.7575840000,(502) 315-0666
84759,"GRANVILLE INN",1601 S 3RD ST,LOUISVILLE,KY,40208,38.2243310000,-85.7599870000,(502) 637-9128
85040,"WAFFLE HOUSE",2805 FERN VALLEY RD,LOUISVILLE,KY,40213,38.1571002000,-85.7121278000,(502) 968-8090
85041,"BISTRO AT CLUB OLMSTEAD",3701 FRANKFORT AVE,LOUISVILLE,KY,40241,38.2534710000,-85.6624760000,(502) 714-5582
85043,"SUBWAY",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(502) 899-1202
85098,"CHINESE GOURMET EXPRESS",5000 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2502460000,-85.6246314000,(502) 897-6689
84714,"MOLLY MALONES OF ST MATTHEWS",3900 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2531000000,-85.6546000000,(502) 882-2222
84634,"SUNRISE SENIOR LIVING",6700 OVERLOOK DR,LOUISVILLE,KY,40241,38.2949191000,-85.6265348000,(502) 425-0820
84636,"OSAKA JAPANESE RESTAURANT",426 W MARKET ST,LOUISVILLE,KY,40202,38.2549400000,-85.7579800000,(502) 588-8899
84881,"DISCOVERY PRE SCHOOL",9410 BLOSSOM LN,LOUISVILLE,KY,40241,38.2882540000,-85.5788545000,(502) 426-2121
84673,"ROOSTERS",4420 DIXIE HWY,LOUISVILLE,KY,40216,38.1812258000,-85.8161557000,(502) 384-0330
84787,"LOUISVILLE BEER STORE",746 E MARKET ST,LOUISVILLE,KY,40202,38.2529300000,-85.7382810000,(502) 938-0813
84788,"HOME RUN BURGER",4600 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2494816000,-85.6308412000,(502) 741-3422
84789,"HEALING PLACE WOMEN AND CHILDREN",1503 S 15TH STREET,LOUISVILLE,KY,40210,38.2279000000,-85.7801000000,(502) 753-5052
84792,"MAGNOLIA BAR AND GRILL",1398 S 2ND ST,LOUISVILLE,KY,40208,38.2291950000,-85.7579960000,(502) 637-9052
85099,"DESSERT COMPANY",5219 WOLF PEN WOODS DRIVE,PROSPECT,KY,40059,38.2542000000,-85.7594000000,(502) 292-2299
85118,"MCDONALDS",2800 OUTER LOOP,LOUISVILLE,KY,40219,38.1362710000,-85.7116820000,(502) 966-2222
87198,"BEARNOS PIZZA",9222 WESTPORT ROAD,LOUISVILLE,KY,40222,38.2838788000,-85.5800299000,(502) 423-1224
87199,"AL WATAN RESTAURANT",3707 KLONDIKE LN,LOUISVILLE,KY,40218,38.2107858000,-85.6397777000,(502) 454-4406
87061,"YUM 5.026 PIZZA HUT",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87062,"YUM 5.098 KFCPIE KITCHEN",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87064,"YUM PREMIUM BOX BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87065,"YUM 4.033 HICKMAN CAMP  PRESIDENTS RM",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87066,"YUM WOODFORD BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87067,"YUM 5.011 SPIRIT ROOM PANTRY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87068,"YUM BURNETTS LOUNGE",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87069,"YUM EVAN WILLIAMS BOURBON BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87070,"YUM 3.007 S1 WEST PANTRY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87071,"YUM 4.049 SUITE COMMAND PANTRY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87072,"YUM MAIN KITCHEN",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87074,"YUM 4.005 IN SEAT PANTRY",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87076,"YUM 4.052 MAIN ST CLUB",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87077,"YUM 211 COORS LIGHT BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87078,"YUM 4.054 GATEWAY GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87079,"YUM 4.003 METRO GRILL CLUB",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87080,"YUM 5.076 TACO BELL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87081,"YUM 2.031 METRO GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87082,"YUM 5.002 PAPA JOHNS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87083,"YUM 2.036 MAIN ST FRANKS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87084,"YUM 311 FOOD PORTABLE",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87085,"YUM 2.038 PAPA JOHNS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87086,"YUM 5.048 BOURBON BARREL BBQ",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87087,"YUM 5.074 MAIN ST",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87088,"YUM 5.078 GATEWAY GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87101,"YUM 5.015 METRO GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87102,"YUM 5.024 GATEWAY GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87103,"YUM 2.072 PAPA JOHNS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87104,"YUM 2.001 METRO GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87105,"YUM 5.001 METRO GRILL",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87106,"WILD GINGER BISTRO",1700 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2300074000,-85.7036839000,(502) 396-9252
87050,"YUM 107 FOOD PORTABLE",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87051,"YUM 118 FOOD PORTABLE",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87053,"YUM 326 FOOD PORTABLE",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87146,"MARKS FEED STORE",10316 DIXIE HWY,LOUISVILLE,KY,40272,38.1045290000,-85.8694270000,(502) 933-7707
87148,"MR GS SPORTS BAR",10432 SHELBYVILLE ROAD,LOUISVILLE,KY,40223,38.2454000000,-85.5633000000,(502) 244-0165
87151,"CHICK-FIL-A",7901 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1304650000,-85.5772728000,(502) 231-1191
86968,"IMPELLIZZERIS",110 W MAIN ST,LOUISVILLE,KY,40202,38.2557300000,-85.7522510000,(502) 589-4900
87039,"BONE HEADZ PUB",7844 DIXIE HWY,LOUISVILLE,KY,40258,38.1373490000,-85.8437231000,(502) 690-3541
87040,"DIORIOS PIZZA",310 WALLACE AVE,LOUISVILLE,KY,40207,38.2521623000,-85.6576957000,(502) 618-3424
87045,"YUM 2.011 YUM TRIO",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87047,"YUM 111 KY ALE BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87048,"YUM 2.002 KFC",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87900,"DOWN THE STRETCH CAFE AT MASONIC HOME",3503 MOYER CIRCLE,LOUISVILLE,KY,40207,38.1519000000,-85.4130000000,(502) 753-8832
87697,"GILBERTS BAR AND GRILL",4950 TERRY ROAD,LOUISVILLE,KY,40216,38.1778000000,-85.8619000000,
87704,"KY SCIENCE CENTER",727 W MAIN ST,LOUISVILLE,KY,40202,38.2572796000,-85.7624937000,(502) 560-7157
87706,"SPINELLIS",4011 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2525480000,-85.6508710000,
87354,"HAMMERHEADS",921 SWAN ST,LOUISVILLE,KY,40204,38.2385189000,-85.7365330000,(502) 365-1112
87355,"SAFFRONS",131 W MARKET ST,LOUISVILLE,KY,40202,38.2547840000,-85.7525560000,(502) 584-7800
88037,"DAIRY QUEEN",4811 NORTON HEALTHCARE BLVD,LOUISVILLE,KY,40241,38.3120670000,-85.5705909000,(502) 339-7779
88042,"DAIRY QUEEN #310",2208 GOLDSMITH LN,LOUISVILLE,KY,40218,38.2083870000,-85.6679140000,(502) 451-4052
88043,"DAIRY QUEEN",11699 DIXIE HWY,LOUISVILLE,KY,40272,38.0855007000,-85.8794158000,(502) 995-5322
88045,"DAIRY QUEEN",9080 DIXIE HWY,LOUISVILLE,KY,40258,38.1234780000,-85.8537960000,(502) 995-8275
88047,"DAIRY QUEEN",2058 PORTLAND AVENUE,LOUISVILLE,KY,40212,38.2681000000,-85.7821000000,(502) 774-5565
88048,"PONDEROSA",11470 PRESTON HIGHWAY,LOUISVILLE,KY,40229,38.0830365000,-85.6673752000,(502) 964-6117
87474,"COOKING AT THE COTTAGE",3739 LEXINGTON RD,LOUISVILLE,KY,40207,38.2527962000,-85.6577630000,(502) 893-6700
87477,"SIMPLY THAI",323 WALLACE AVE,LOUISVILLE,KY,40207,38.2518750000,-85.6575392000,(502) 899-9670
88161,"PHILLY STATION",411 S 4TH ST,LOUISVILLE,KY,40202,38.2525076000,-85.7571901000,(502) 583-6585
88164,"DRAKES",3939 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2528880000,-85.6527780000,(502) 614-7327
88166,"SPINELLIS",239 S 5TH ST,LOUISVILLE,KY,40202,38.2545320000,-85.7585750000,(502) 749-0919
88168,"COALS ARTISAN PIZZA",3724 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2532540000,-85.6600040000,
88170,"HARVEST RESTAURANT",624 E MARKET ST,LOUISVILLE,KY,40202,38.2530900000,-85.7409290000,(502) 384-9090
87252,"YUM 5.054 PAPA JOHNS",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
87482,"EDDIE MERLOTS",455 S 4TH ST,LOUISVILLE,KY,40202,38.2515176000,-85.7572800000,(502) 584-3266
87483,"CHICAGO STEAK AND LEMONADE",2124 W. BROADWAY,LOUISVILLE,KY,40211,38.2491070000,-85.7876531000,(502) 365-4120
87379,"MARKS FEED STORE",11422 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2445000000,-85.5451000000,(502) 244-0140
87380,"SEVICHE A LATIN RESTAURANT",1538 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2313412000,-85.7074243000,(502) 473-8560
87381,"PANERA BREAD",1801 RUDY LN,LOUISVILLE,KY,40207,38.2796010000,-85.6383150000,(502) 710-0297
87468,"KASHMIR RESTAURANT",1277 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2360710000,-85.7159680000,(502) 473-8765
87290,"MARKS FEED STORE",1514 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2314210000,-85.7084750000,(502) 458-9492
88153,"DAIRY QUEEN",5516 NATIONAL TURNPIKE,LOUISVILLE,KY,40214,39.1520000000,-85.7651000000,(502) 367-9429
88154,"LIUS GARDEN",11517 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2457706000,-85.5427064000,(502) 244-9898
88156,"HIGHLAND MORNING",1416 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2327780000,-85.7111000000,(502) 365-3900
88211,"HEINE BROTHERS",822 EASTERN PKWY,LOUISVILLE,KY,40217,.0000000000,.0000000000,(502) 637-1060
88214,"AUNTIE ANNES",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(812) 455-0838
88273,"DAIRY QUEEN",400 FAIRDALE RD,FAIRDALE,KY,40118,38.1049914000,-85.7586383000,(502) 367-2408
87358,"ST. BERNARD GYM CONCESSION",7500 TANGELO DR,LOUISVILLE,KY,40228,38.1466480000,-85.6207500000,(502) 239-5178
87364,"CHARLEYS GRILLED SUB",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(502) 425-6135
87827,"JOCKS SPORTS BAR",3423 BRECKENRIDGE LN,LOUISVILLE,KY,40220,38.1988617000,-85.6244804000,(502) 491-1199
87828,"GARYS ON SPRING",204 S SPRING ST,LOUISVILLE,KY,40206,38.2520480000,-85.7202220000,(502) 584-5533
87830,"ASCENSION CHURCH CONCESSION",4600 LYNNBROOK DR,LOUISVILLE,KY,40220,38.2344121000,-85.6162756000,(502) 451-3860
88051,"DAIRY QUEEN #311",3221 POPLAR LEVEL ROAD,LOUISVILLE,KY,40213,38.2112000000,-85.7172000000,(502) 635-0690
88054,"DAIRY QUEEN",5608 OUTER LOOP,LOUISVILLE,KY,40219,38.1385404000,-85.6565796000,(502) 964-7664
88055,"DAIRY QUEEN",9515 U.S. HWY. 42,PROSPECT,KY,40059,38.3424033000,-85.6181328000,(502) 228-3725
88056,"DAIRY QUEEN",4902 BROWNSBORO RD,LOUISVILLE,KY,40222,38.2808073000,-85.6335292000,
88066,"POST-TIME KITCHEN",700 CENTRAL AVE,LOUISVILLE,KY,40208,38.2018590000,-85.7711110000,(812) 225-1632
87491,"RED DOOR LOUNGE",15101 DIXIE HWY,LOUISVILLE,KY,40272,38.0386020000,-85.9069390000,(502) 969-1111
87544,"GREAT AMERICAN COOKIE",5000 SHELBYVILLE ROAD,LOUISVILLE,KY,40207,38.2502460000,-85.6246314000,(502) 894-8211
87546,"PIZZA HUT",9219 U.S. HIGHWAY 42,PROSPECT,KY,40059,38.3412249000,-85.6182660000,(502) 228-0400
88068,"NAM-NAM CAFE",318 WALLACE AVE,LOUISVILLE,KY,40207,38.2520285000,-85.6572785000,(502) 891-8859
88173,"EL NOPAL",12418 LAGRANGE RD,LOUISVILLE,KY,40245,38.2898556000,-85.5092697000,(502) 243-1301
88197,"ANNIES PIZZA",4771 CANE RUN RD,LOUISVILLE,KY,40216,38.1847407000,-85.8542467000,(502) 449-4444
88208,"BORROMEOS",8607 SMYRNA PKWY,LOUISVILLE,KY,40228,.0000000000,.0000000000,
87813,"SALS PIZZA",812 LYNDON LN,LOUISVILLE,KY,40222,38.2631590000,-85.6080629000,(502) 494-7507
87292,"HOLY GRALE",1034 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2392880000,-85.7228930000,(502) 459-9991
87808,"CHINA 1",11316 MAPLE BROOK DR,LOUISVILLE,KY,40241,38.3019833000,-85.5447111000,(502) 420-2889
87915,"BARRIO",129 W MAIN ST,LOUISVILLE,KY,40202,38.2561190000,-85.7521510000,(502) 583-5506
88476,"KNIGHTS OF COLUMBUS (ASSUMPTION COUNCIL #4473)",4801 PROGRESS BLVD,LOUISVILLE,KY,40218,38.1799810000,-85.6522670000,(502) 454-3330
88495,"SUBWAY",5469 NEW CUT RD,LOUISVILLE,KY,40214,38.1463020000,-85.7750609000,(502) 368-1195
89357,"WAFFLE HOUSE #1069",3739 PAMELA RAE DR,LOUISVILLE,KY,40241,38.3007247000,-85.5425015000,(502) 327-8949
89364,"#1 CHINESE RESTAURANT",5011 MUD LN,LOUISVILLE,KY,40229,38.0889508000,-85.6691408000,(502) 961-6300
88819,"BARRET BAR",1012 BARRET AVE,LOUISVILLE,KY,40204,38.2358500000,-85.7283330000,(502) 499-4017
88591,"WESTPORT PLACE",4247 WESTPORT RD,LOUISVILLE,KY,40207,38.2633250000,-85.6377180000,(502) 893-3033
88337,"ANSELMOS",1511 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2318445000,-85.7086711000,(502) 749-0444
89247,"MAIN STREET CAFE",9900 BROWNSBORO RD,LOUISVILLE,KY,40241,38.3140437000,-85.5644849000,(502) 426-6668
88986,"LITTLE CAESARS",9569 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2055633000,-85.5790812000,(502) 267-8600
89368,"AGAINST THE GRAIN",401 E MAIN ST,LOUISVILLE,KY,40202,38.2554360000,-85.7441280000,(502) 515-7014
89370,"OISHII SUSHI TEMPURA AND TERIYAKI",2810 TAYLORSVILLE RD,LOUISVILLE,KY,40205,38.2224810000,-85.6672970000,(502) 365-3474
89371,"BUNZ BURGERZ",969 BAXTER AVE,LOUISVILLE,KY,40204,38.2407610000,-85.7241520000,(502) 632-1132
89373,"CHICK-FIL-A",2350 SHANE DR,LOUISVILLE,KY,40220,38.2135060000,-85.5942920000,(502) 491-7707
89376,"MASA JAPANESE BISTRO AND SUSHI BAR",12336 SHELBYVILLE ROAD,LOUISVILLE,KY,40243,38.2465000000,-85.5268000000,(502) 409-5040
88596,"THIRD  STREET DIVE",442 S 3RD ST,LOUISVILLE,KY,40202,38.2513310000,-85.7559810000,(502) 418-5600
89377,"HOMETOWN PIZZA",4041 PRESTON HWY,LOUISVILLE,KY,40213,38.1933895000,-85.7285775000,(502) 363-4880
89378,"JIMMY JOHNS",341 W CARDINAL BLVD,LOUISVILLE,KY,40208,38.2208428000,-85.7626673000,(502) 634-3334
89389,"TROLL PUB UNDER THE BRIDGE",150 W WASHINGTON ST,LOUISVILLE,KY,40202,38.2568590000,-85.7519230000,(502) 618-4829
88864,"ASIANA CUISINE",1805 RUDY LANE,LOUISVILLE,KY,40207,38.2785450000,-85.6381326000,(310) 327-2223
88866,"ASIANA CUISINE",10480 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2453619000,-85.5632759000,(502) 244-1844
88541,"BUDS TAVERN",4014 DIXIE HWY,LOUISVILLE,KY,40216,38.1914852000,-85.8086842000,(502) 384-9131
88333,"PLEASE AND THANK YOU",800 E MARKET ST,LOUISVILLE,KY,40206,38.2531669000,-85.7380149000,(502) 235-2372
88449,"OCONNELLS IRISH PUB",5520 FERN VALLEY RD,LOUISVILLE,KY,40228,38.1560860000,-85.6596150000,(502) 964-0040
88450,"COMFORT INN",4444 DIXIE HWY,LOUISVILLE,KY,40216,38.1798203000,-85.8176706000,(502) 447-2096
88452,"ST. BARNABAS CENTER",3042 HIKES LN,LOUISVILLE,KY,40220,38.2127684000,-85.6380185000,(502) 459-4251
89095,"BISTRO 634",634 S FLOYD ST,LOUISVILLE,KY,40202,38.2467929000,-85.7494457000,(502) 643-7756
88825,"GARAGE BAR",700 E MARKET ST,LOUISVILLE,KY,40202,38.2530780000,-85.7397770000,(502) 749-7100
88826,"THOROBRED LOUNGE",3634 S 7TH ST,LOUISVILLE,KY,40216,.0000000000,.0000000000,
88828,"PLEASURE RIDGE PIZZA",5603 GREENWOOD RD,LOUISVILLE,KY,40258,38.1447000000,-85.8598310000,(502) 933-7373
88830,"PANERA BREAD",1534 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2313690000,-85.7077710000,(502) 459-8160
88843,"DOUBLE DRAGON II",5222 DIXIE HWY,LOUISVILLE,KY,40216,38.1626090000,-85.8327410000,(502) 448-1988
88858,"FANTASY ISLAND",3624 S 7TH ST,LOUISVILLE,KY,40216,.0000000000,.0000000000,(502) 749-7170
89079,"HEART AND SOY",1216 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2363760000,-85.7180300000,(502) 452-6688
89080,"PALIO",2001 NEWBURG RD,LOUISVILLE,KY,40205,38.2207340000,-85.7041630000,(502) 452-8437
89452,"PUSSY CAT",4744 POPLAR LEVEL ROAD,LOUISVILLE,KY,40213,38.1749916000,-85.6877673000,(502) 749-7800
88440,"DAIRY QUEEN #097",4137 TAYLOR BLVD,LOUISVILLE,KY,40215,38.1811780000,-85.7829919000,(502) 361-4590
89266,"SENOR IGUANAS",9909 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2008229000,-85.5714158000,(502) 409-9565
89267,"ZI OLIVE",1301 HERR LN,LOUISVILLE,KY,40222,38.2674921000,-85.6132072000,(502) 365-3866
89072,"COMFY COW",339 W CARDINAL BLVD,LOUISVILLE,KY,40208,38.2206500000,-85.7617950000,(502) 409-5090
88448,"MCALISTERS",980 BRECKENRIDGE LN,LOUISVILLE,KY,40207,38.2331013000,-85.6394865000,(502) 895-1698
89182,"HOME RUN BURGERS",303 W CARDINAL BLVD,LOUISVILLE,KY,40208,38.2207217000,-85.7615511000,(502) 708-1818
89932,"BRUEGGERS BAKERY CAFE",119 BRECKENRIDGE LN,LOUISVILLE,KY,40207,38.2521906000,-85.6548274000,(502) 618-1158
89940,"EL NOPAL",3945 TAYLORSVILLE RD,LOUISVILLE,KY,40220,38.2199298000,-85.6269936000,(502) 459-9061
89941,"CHICAGO STEAK AND LEMONADE",4501 CANE RUN RD,LOUISVILLE,KY,40216,38.1949140000,-85.8424980000,(502) 348-4291
90495,"LIGHTHOUSE COMMUNITY CENTER",5312 SHEPHERDSVILLE RD,LOUISVILLE,KY,40228,38.1738000000,-85.6594000000,(502) 964-5909
90496,"QDOBA",1831 BLANKENBAKER PKWY,LOUISVILLE,KY,40299,38.2155930000,-85.5382450000,(502) 265-1900
90506,"PBR LOUISVILLE",432 S 4TH ST,LOUISVILLE,KY,40202,38.2523650000,-85.7572560000,(502) 238-0357
89627,"BAXTER BAR AND GRILL",942 BAXTER AVE,LOUISVILLE,KY,40204,38.2411040000,-85.7249980000,(502) 409-9422
89631,"TACO BELL #27511",10701 DIXIE HWY,LOUISVILLE,KY,40272,38.0985690000,-85.8715520000,(502) 933-8958
90211,"KRISPY KRUNCHY",4544 POPLAR LEVEL RD,LOUISVILLE,KY,40213,38.1851969000,-85.7005702000,(502) 964-6336
90215,"DECCA",812 E MARKET ST,LOUISVILLE,KY,40206,38.2531590000,-85.7376400000,(502) 749-8128
89736,"TOAST ON MARKET",620 E MARKET ST,LOUISVILLE,KY,40202,38.2531010000,-85.7410510000,(502) 569-4099
89768,"PRIMO OILS AND VINEGARS",3628 BROWNSBORO RD,LOUISVILLE,KY,40207,38.2644000000,-85.6692000000,(502) 895-2656
89770,"DAIRY QUEEN",6205 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1557066000,-85.5900361000,
89771,"DAIRY QUEEN",9656 BLUEGRASS PKWY,LOUISVILLE,KY,40299,38.2212308000,-85.5779742000,(502) 439-0875
89772,"DAIRY QUEEN",4026 TAYLORSVILLE RD,LOUISVILLE,KY,40220,38.2196801000,-85.6237262000,(502) 454-0409
90074,"MT. FUJI",309 W CARDINAL BLVD,LOUISVILLE,KY,40208,38.2206619000,-85.7616214000,(502) 637-5887
90365,"SUBWAY",5240 DIXIE HWY,LOUISVILLE,KY,40216,38.1627290000,-85.8340599000,(502) 447-2124
90391,"SALVATION ARMY CENTER OF HOPE",911 S BROOK ST,LOUISVILLE,KY,40203,38.2407715000,-85.7525429000,(502) 625-1170
90392,"GUACAMOLE",9921 ORMSBY STATION RD,LOUISVILLE,KY,40223,38.2634730000,-85.5680390000,(502) 365-4823
90397,"SONIC DRIVE-IN",11810 STANDIFORD PLAZA,LOUISVILLE,KY,40229,38.0913000000,-85.6680000000,(502) 968-9090
90724,"BELLARMINE TRACK AND FIELD CONCESSIONS",2001 NEWBURG ROAD,LOUISVILLE,KY,40205,38.2207339000,-85.7041629000,(502) 272-7675
90725,"BELLARMINE SOFTBALL CONCESSIONS",2001 NEWBURG ROAD,LOUISVILLE,KY,40205,38.2207339000,-85.7041629000,(502) 272-7675
90726,"KNIGHTS HALL CONCESSION",2001 NEWBURG ROAD,LOUISVILLE,KY,40205,38.2207339000,-85.7041629000,(502) 272-7675
90742,"INTERNATIONAL GRILL",3430 NEWBURG ROAD,LOUISVILLE,KY,40218,38.1947000000,-85.6785000000,(502) 708-2859
90435,"PURRSWAYTIONS",2235 S  PRESTON ST,LOUISVILLE,KY,40217,.0000000000,.0000000000,(502) 409-8487
90819,"SHIRAZ MEDITERRANEAN GRILL",9300 BLAIRWOOD RD,LOUISVILLE,KY,40222,38.2263490000,-85.5843400000,(502) 541-4900
90821,"SONIC DRIVE-IN",8600 AMBROSSE LN,LOUISVILLE,KY,40299,38.1961230000,-85.6030160000,
90826,"BURGER KING #891",11300 PRESTON HWY,LOUISVILLE,KY,40229,38.0861180000,-85.6687700000,(502) 968-3139
89497,"COMFY COW",2221 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2535480000,-85.7055590000,
89517,"FOUR PEGS BEER AND LOUNGE",1053 GOSS AVE,LOUISVILLE,KY,40217,38.2274480000,-85.7351700000,(502) 634-1447
89520,"HOMEMADE ICE CREAM AND PIE KITCHEN",3521 SPRINGHURST COMMONS DRIVE,LOUISVILLE,KY,40245,38.2969000000,-85.5610000000,(502) 326-8990
89880,"SUBWAY",12613 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.1894310000,-85.5178142000,(502) 267-7447
89884,"BLESSED TERESA OF CALCUTTA",903 FAIRDALE RD,FAIRDALE,KY,40118,38.1101979000,-85.7513778000,(502) 363-9929
